loss,epoch,time,accuracy,split
0.6810507947243011,0,2873.080722093582,0.7113924050632912,train
0.6620369259480752,1,2882.559853076935,0.6911392405063291,train
0.692448413727742,2,2865.80242562294,0.6835443037974683,train
0.6689908272943423,3,2871.2075655460358,0.7063291139240506,train
0.6629989086166967,4,2879.0365800857544,0.7088607594936709,train
0.6729359340566082,5,2884.260050058365,0.7012658227848101,train
0.6522395887675067,6,2873.9034962654114,0.7012658227848101,train
0.6658097315152671,7,2885.6478233337402,0.7139240506329114,train
0.6318531312685818,8,2877.354202270508,0.7113924050632912,train
0.6692467263793275,9,2872.7219653129578,0.6987341772151898,train
1.103444778231474,0,421.6705355644226,0.5846153846153846,val
0.9905222636575882,1,419.3482275009155,0.6307692307692307,val
1.001527131979282,2,419.6303448677063,0.676923076923077,val
0.9940139482227656,3,419.55568075180054,0.6615384615384615,val
0.9899790934645213,4,419.99396109580994,0.6153846153846154,val
1.0316240636775127,5,419.5294725894928,0.6461538461538462,val
1.0050307201651427,6,419.409303188324,0.6615384615384615,val
0.9577184076492603,7,420.6017186641693,0.676923076923077,val
0.9897433189531931,8,421.07138752937317,0.6461538461538462,val
0.9804227574226948,9,420.70407605171204,0.5692307692307692,val
