loss,epoch,time,accuracy,split
0.2859424051445543,0,46.24535346031189,0.9721518987341772,train
0.24125076827616726,1,45.693795680999756,0.9848101265822785,train
0.2557266110147621,2,45.82390236854553,0.9822784810126582,train
0.27133714634972284,3,45.835344552993774,0.979746835443038,train
0.25991820377368435,4,45.48158621788025,0.9822784810126582,train
0.23701147132352748,5,45.21115684509277,0.9873417721518988,train
0.23525709741913914,6,45.360586404800415,0.9822784810126582,train
0.24773981858669675,7,45.864054441452026,0.9848101265822785,train
0.2157858563516336,8,45.60727787017822,0.9898734177215189,train
0.26507826577695204,9,45.9244384765625,0.979746835443038,train
2.3844211474562496,0,5.2142064571380615,0.6461538461538462,val
2.4690496577881276,1,5.231306314468384,0.6307692307692307,val
2.6068204924822425,2,5.20027756690979,0.6923076923076923,val
2.4162584046403377,3,5.189406394958496,0.6461538461538462,val
2.552810866965984,4,5.3228349685668945,0.6307692307692307,val
2.622538021228348,5,5.229363679885864,0.676923076923077,val
2.616094505163626,6,5.172456979751587,0.6307692307692307,val
2.556756495276036,7,5.188758373260498,0.6307692307692307,val
2.7921208484098314,8,5.2213757038116455,0.6923076923076923,val
2.607230812547585,9,5.2349584102630615,0.6461538461538462,val
