loss,epoch,time,accuracy,split
0.8731001441331604,0,59.64983510971069,0.8658227848101265,train
0.8441360926986495,1,60.948235511779785,0.8784810126582279,train
0.8535730199817615,2,61.999796867370605,0.8708860759493671,train
0.878434554666658,3,56.98907780647278,0.8632911392405064,train
0.775743153710154,4,54.138386487960815,0.8860759493670886,train
0.7742753965096383,5,53.94566202163696,0.8759493670886076,train
0.8040924966712542,6,54.38863205909729,0.8734177215189873,train
0.7263028062408483,7,54.34813070297241,0.9063291139240506,train
0.7231744802167899,8,54.33040499687195,0.8987341772151899,train
0.709826378571459,9,53.973408222198486,0.8987341772151899,train
1.4912109745236544,0,6.721200227737427,0.7538461538461538,val
1.4898137444486985,1,7.116182804107666,0.7384615384615385,val
1.5523610053154138,2,7.166338682174683,0.7384615384615385,val
1.7406648270212688,3,6.6706836223602295,0.6923076923076923,val
1.575089737944878,4,6.630133152008057,0.7538461538461538,val
1.649826081097126,5,6.559967756271362,0.7076923076923077,val
1.7343598678134955,6,6.606663227081299,0.7384615384615385,val
1.5286664093916233,7,6.706247329711914,0.7538461538461538,val
1.6064928711606905,8,6.653317928314209,0.7076923076923077,val
1.459810037051256,9,6.55885648727417,0.8,val
