loss,epoch,time,accuracy,split
0.2081699058826117,0,62.94442319869995,0.9898734177215189,train
0.21202556146485613,1,62.286685943603516,0.9848101265822785,train
0.2615380600460251,2,62.51709342002869,0.9848101265822785,train
0.21679861531062405,3,62.67450761795044,0.9873417721518988,train
0.20208973567461289,4,62.35314178466797,0.9873417721518988,train
0.1600047516035317,5,62.328912019729614,0.9974683544303797,train
0.18896615812319179,6,62.28618931770325,0.9898734177215189,train
0.16578383409194178,7,62.20320200920105,0.9949367088607595,train
0.21397408629543607,8,62.33839011192322,0.9898734177215189,train
0.17885495807409663,9,62.3914430141449,0.9974683544303797,train
2.118645655005597,0,7.088578224182129,0.7076923076923077,val
2.430248722892541,1,7.0921630859375,0.7384615384615385,val
2.119694881542371,2,7.157519578933716,0.7692307692307693,val
2.1303468447608442,3,7.106190204620361,0.7692307692307693,val
2.355299143235271,4,7.096254348754883,0.7076923076923077,val
2.192034427076578,5,7.211788177490234,0.8,val
2.341284686541901,6,7.05587363243103,0.7076923076923077,val
2.3708398593732944,7,7.014906406402588,0.7076923076923077,val
2.4563357033265323,8,7.058940172195435,0.6923076923076923,val
2.7515734082374435,9,7.065457820892334,0.6923076923076923,val
